pair_index,left_id,right_id,left_runtime_s,right_runtime_s,serial_runtime_s,ideal_parallel_runtime_s,complete
131,spooky-author-identification__33ac6c3dc7b44723b9c83958ba445b78,spooky-author-identification__d19fdffe772d4bccbf34d4e283c4671a,155.9453536340152,191.63353861303767,347.57889224705286,191.63353861303767,1
132,spooky-author-identification__b550e9749d7c4223ba145889934257a6,spooky-author-identification__f1feb1c7d734448c84227c770764a597,62.61996568995528,56.69132608000655,119.31129176996183,62.61996568995528,1
133,spooky-author-identification__b550e9749d7c4223ba145889934257a6,spooky-author-identification__f758d230057040b9bcec35ee221912cd,62.61996568995528,52.66517544200178,115.28514113195706,62.61996568995528,1
134,spooky-author-identification__f1feb1c7d734448c84227c770764a597,spooky-author-identification__f758d230057040b9bcec35ee221912cd,56.69132608000655,52.66517544200178,109.35650152200833,56.69132608000655,1
135,spooky-author-identification__172b624b4e5342ce99ea7e00c0d6b588,spooky-author-identification__a35a95bbbcd34ba982c6d0e57081322d,67.74044794699876,85.66930513799889,153.40975308499765,85.66930513799889,1
136,spooky-author-identification__17411ba281834800ad36fe292e4768ba,spooky-author-identification__59775bb885e34407b47b564e4c2096ca,43.66841478302376,26.881935747049283,70.55035053007305,43.66841478302376,1
137,spooky-author-identification__17bdc0d183cb461996f25fe92d9db92e,spooky-author-identification__39b20a83caae48a6ba5aab9f669480dc,79.60574138700031,106.37480693898397,185.98054832598427,106.37480693898397,1
138,spooky-author-identification__17bdc0d183cb461996f25fe92d9db92e,spooky-author-identification__8f2ce8c8bd4643b6a1220819939ebb63,79.60574138700031,80.04354627698194,159.64928766398225,80.04354627698194,1
139,spooky-author-identification__39b20a83caae48a6ba5aab9f669480dc,spooky-author-identification__8f2ce8c8bd4643b6a1220819939ebb63,106.37480693898397,80.04354627698194,186.4183532159659,106.37480693898397,1
140,spooky-author-identification__a03ec948a8234db1b78675874bcb463a,spooky-author-identification__a78f1c590c184ce9a83c16604865beee,74.70772120897891,5358.505119362031,5433.21284057101,5358.505119362031,1
141,spooky-author-identification__a94cb4c6172d4b12b8eae222e077af58,spooky-author-identification__eb2837212bc441fbafb7e62cb30eda22,111.44274942501215,84.80782172601903,196.25057115103118,111.44274942501215,1
142,spooky-author-identification__92d68e0f1cba47a0af8b64785fa59018,spooky-author-identification__eb2837212bc441fbafb7e62cb30eda22,89.01958942099009,84.80782172601903,173.82741114700912,89.01958942099009,1
143,spooky-author-identification__92d68e0f1cba47a0af8b64785fa59018,spooky-author-identification__a94cb4c6172d4b12b8eae222e077af58,89.01958942099009,111.44274942501215,200.46233884600224,111.44274942501215,1
144,spooky-author-identification__6be000af14554ffdaa2808f9bdbaa73a,spooky-author-identification__a753727f6c6241ba93a41de0a4ab1ff1,82.12075068202103,50.328758612973616,132.44950929499464,82.12075068202103,1
145,spooky-author-identification__54f5095ed3c44dd5ac85cb93d8dc0623,spooky-author-identification__6be000af14554ffdaa2808f9bdbaa73a,104.88753349002218,82.12075068202103,187.0082841720432,104.88753349002218,1
146,spooky-author-identification__54f5095ed3c44dd5ac85cb93d8dc0623,spooky-author-identification__a753727f6c6241ba93a41de0a4ab1ff1,104.88753349002218,50.328758612973616,155.2162921029958,104.88753349002218,1
147,spooky-author-identification__2b30db8723774c64a877492d045c5e20,spooky-author-identification__bea0fa379d7841d0953223ca16d665bc,83.8715520669939,96.61751452402677,180.48906659102067,96.61751452402677,1
148,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f,spooky-author-identification__df8572420c294f869b30c2646e8dbce8,69.27456066897139,85.80377787601901,155.0783385449904,85.80377787601901,1
149,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f,spooky-author-identification__d8350d06746c49189b3700f3ae207569,69.27456066897139,68.89229161001276,138.16685227898415,69.27456066897139,1
150,spooky-author-identification__d8350d06746c49189b3700f3ae207569,spooky-author-identification__df8572420c294f869b30c2646e8dbce8,68.89229161001276,85.80377787601901,154.69606948603177,85.80377787601901,1
151,spooky-author-identification__844f7a015b6848868273b68024cdf3df,spooky-author-identification__eec3da31d76a4ab3acd0e73d031bc317,88.48288763599703,67.56649029901018,156.04937793500721,88.48288763599703,1
152,spooky-author-identification__68ab4a4322c4444c96f56578377b85c6,spooky-author-identification__ad06b69e8e304a059d8a45d1cbaa65d9,18.43033366597956,116.4257445629919,134.85607822897146,116.4257445629919,1
153,spooky-author-identification__53c2dbebda734d3495ae3e45522c47d2,spooky-author-identification__68ab4a4322c4444c96f56578377b85c6,76.59541161800735,18.43033366597956,95.02574528398691,76.59541161800735,1
154,spooky-author-identification__53c2dbebda734d3495ae3e45522c47d2,spooky-author-identification__ad06b69e8e304a059d8a45d1cbaa65d9,76.59541161800735,116.4257445629919,193.02115618099924,116.4257445629919,1
155,spooky-author-identification__36300e70304645518c4115b9e1dc44e5,spooky-author-identification__3ba692956fb54745b49b1ed43f5479c8,134.53017897804966,279.1169547630125,413.64713374106213,279.1169547630125,1
156,spooky-author-identification__3ba692956fb54745b49b1ed43f5479c8,spooky-author-identification__ae43e0ca0f9a42c4a9930f6b05d121d3,279.1169547630125,102.22792289301287,381.34487765602535,279.1169547630125,1
157,spooky-author-identification__36300e70304645518c4115b9e1dc44e5,spooky-author-identification__ae43e0ca0f9a42c4a9930f6b05d121d3,134.53017897804966,102.22792289301287,236.75810187106254,134.53017897804966,1
158,spooky-author-identification__3ea66d5da34c48bd9c287e293a994b6f,spooky-author-identification__f8e5dc3fc3344f1692c6c984d20a06b8,107.9665755709866,68.7852856600075,176.7518612309941,107.9665755709866,1
159,spooky-author-identification__0ab393ab4e0e468b8b995a9f5639e76d,spooky-author-identification__3ea66d5da34c48bd9c287e293a994b6f,73.42488144495292,107.9665755709866,181.39145701593952,107.9665755709866,1
160,spooky-author-identification__0ab393ab4e0e468b8b995a9f5639e76d,spooky-author-identification__f8e5dc3fc3344f1692c6c984d20a06b8,73.42488144495292,68.7852856600075,142.21016710496042,73.42488144495292,1
161,spooky-author-identification__6d3d2a1946bf43088140fc8ae60cfa67,spooky-author-identification__8b6496d3436046c89e5fcc67b6b7c68d,87.27202086296165,57.40195308701368,144.67397394997533,87.27202086296165,1
162,spooky-author-identification__1d10f1ad1743426d88a7fed87719c8d7,spooky-author-identification__6d3d2a1946bf43088140fc8ae60cfa67,65.8307511320454,87.27202086296165,153.10277199500706,87.27202086296165,1
163,spooky-author-identification__1d10f1ad1743426d88a7fed87719c8d7,spooky-author-identification__8b6496d3436046c89e5fcc67b6b7c68d,65.8307511320454,57.40195308701368,123.23270421905909,65.8307511320454,1
164,spooky-author-identification__8e08ee307379487cba8047fb420f1985,spooky-author-identification__e830b13289cc482cbd1c3ab471333b5b,90.51268782198895,55.636417493980844,146.1491053159698,90.51268782198895,1
165,spooky-author-identification__20f56c44897241d7a5f38819a2b7eed1,spooky-author-identification__8e08ee307379487cba8047fb420f1985,71.74499243003083,90.51268782198895,162.25768025201978,90.51268782198895,1
166,spooky-author-identification__20f56c44897241d7a5f38819a2b7eed1,spooky-author-identification__e830b13289cc482cbd1c3ab471333b5b,71.74499243003083,55.636417493980844,127.38140992401168,71.74499243003083,1
167,spooky-author-identification__6572ac31c8fd492d8c3e11f6630e9624,spooky-author-identification__754ad6b5a6894d10b9c573b8b99fea1d,96.24313985399203,61.98714361700695,158.23028347099898,96.24313985399203,1
168,spooky-author-identification__02d658ec7b694804941195c1f5fd431e,spooky-author-identification__5a0e6e9da27940a89acf6e0ae2461bc2,86.9058664929471,30.310827332024928,117.21669382497203,86.9058664929471,1
169,spooky-author-identification__5a0e6e9da27940a89acf6e0ae2461bc2,spooky-author-identification__e7b29489bd56435d979c9c3358111c16,30.310827332024928,57.14844096498564,87.45926829701057,57.14844096498564,1
170,spooky-author-identification__02d658ec7b694804941195c1f5fd431e,spooky-author-identification__e7b29489bd56435d979c9c3358111c16,86.9058664929471,57.14844096498564,144.05430745793274,86.9058664929471,1
171,spooky-author-identification__3c17ef883ec24139a272eafcb479c306,spooky-author-identification__c6dddb0b439642638ed829d2456a6ff0,77.40057859400986,127.36151565302862,204.76209424703848,127.36151565302862,1
172,spooky-author-identification__3c17ef883ec24139a272eafcb479c306,spooky-author-identification__af76a74b48684d14bb63bba94d3a2432,77.40057859400986,61.008783905999735,138.4093625000096,77.40057859400986,1
173,spooky-author-identification__af76a74b48684d14bb63bba94d3a2432,spooky-author-identification__c6dddb0b439642638ed829d2456a6ff0,61.008783905999735,127.36151565302862,188.37029955902835,127.36151565302862,1
174,spooky-author-identification__a74891ba28cb4a0cb829fbfa20ac5ae9,spooky-author-identification__dc647016334e415299ed6e603c2923d0,95.10581125394674,105.80300013103988,200.90881138498662,105.80300013103988,1
175,spooky-author-identification__140a9321544e4920a9fc516b7c889ba8,spooky-author-identification__eb2d73009bbe4d70950ee5557ea1dba3,70.90303818602115,82.3924956790288,153.29553386504995,82.3924956790288,1
176,spooky-author-identification__112af6db735a401884049459aca4ba60,spooky-author-identification__eb2d73009bbe4d70950ee5557ea1dba3,122.49601388198789,82.3924956790288,204.8885095610167,122.49601388198789,1
177,spooky-author-identification__112af6db735a401884049459aca4ba60,spooky-author-identification__140a9321544e4920a9fc516b7c889ba8,122.49601388198789,70.90303818602115,193.39905206800904,122.49601388198789,1
178,spooky-author-identification__55fe5dd327fc4cf89ceabef39f858adc,spooky-author-identification__db9843e6bb584d41802d6babc8e8eae1,122.17032295203535,78.82781234296272,200.99813529499806,122.17032295203535,1
179,nomad2018-predict-transparent-conductors__ac7d264415ed45daac0eafedf7279037,nomad2018-predict-transparent-conductors__b590ec7013c44ac9934a76f9e28db77c,446.30752893397585,166.05136449402198,612.3588934279978,446.30752893397585,1
180,nomad2018-predict-transparent-conductors__28a5b6d90ccf48528655fd1e48cd8526,nomad2018-predict-transparent-conductors__ac7d264415ed45daac0eafedf7279037,2684.079570180271,446.30752893397585,3130.3870991142467,2684.079570180271,1
181,nomad2018-predict-transparent-conductors__28a5b6d90ccf48528655fd1e48cd8526,nomad2018-predict-transparent-conductors__b590ec7013c44ac9934a76f9e28db77c,2684.079570180271,166.05136449402198,2850.130934674293,2684.079570180271,1
182,mlsp-2013-birds__3389b383ad5d48aa977ef52ca7506695,mlsp-2013-birds__98cac3090fe745f0889668c63bc34237,104.55782978236675,229.43175073713064,333.9895805194974,229.43175073713064,1
183,petfinder-pawpularity-score__3d956ccf87dd4636a894240e3d74ce36,petfinder-pawpularity-score__bbbbac78ba6642e2b1b0a5e00e3149a4,2802.174323357991,2686.6373660960235,5488.811689454014,2802.174323357991,1
184,petfinder-pawpularity-score__0740ba99cb6344849dae34c683c803e1,petfinder-pawpularity-score__09ca4405668346cda9029e7af073967d,4126.183764515037,3192.9908948260127,7319.17465934105,4126.183764515037,1
185,petfinder-pawpularity-score__09ca4405668346cda9029e7af073967d,petfinder-pawpularity-score__1d8b3b781ab44b1ebdad7a2c1f71e922,3192.9908948260127,2819.7499403629918,6012.740835189004,3192.9908948260127,1
186,petfinder-pawpularity-score__0740ba99cb6344849dae34c683c803e1,petfinder-pawpularity-score__1d8b3b781ab44b1ebdad7a2c1f71e922,4126.183764515037,2819.7499403629918,6945.933704878029,4126.183764515037,1
187,petfinder-pawpularity-score__76fab2f0ff044a3ca9cbd73a08630fe1,petfinder-pawpularity-score__92ed1767777c451d8525fdbca04e167b,4814.040464068996,2156.6860571799916,6970.726521248987,4814.040464068996,1
188,petfinder-pawpularity-score__b4a1b8dd9261469a8412b610dc3ae344,petfinder-pawpularity-score__ec18a5b739cb4376b27386d6014c77ff,5106.823018494004,3928.4344077970018,9035.257426291006,5106.823018494004,1
189,google-quest-challenge__b0136f10f1e34af1bea8d3b95494444d,google-quest-challenge__c0db78dfced24417a26a9268ac68ca83,736.4574767790036,37.78658820097917,774.2440649799828,736.4574767790036,1
190,google-quest-challenge__710e35c23c7f46e68f3f4c1423490188,google-quest-challenge__c6bcf4dcfb1a4235976968c45b14d258,2016.1768142780056,2565.9274047649815,4582.104219042987,2565.9274047649815,1
191,google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,google-quest-challenge__a5ce52643fee4b01a4a7313a3bc2c6a8,4445.799805153016,55.21426424701349,4501.014069400029,4445.799805153016,1
192,google-quest-challenge__9c121e84fa5a451e87b48f608b215dd4,google-quest-challenge__af65cdfcccea47739bbbd7014fb7f5d6,6466.060486272996,4992.06955326398,11458.130039536976,6466.060486272996,1
193,google-quest-challenge__3d3145e426b04dc1a112c0832c002be2,google-quest-challenge__9f74747856c543728a41fbad7c6faf26,6273.665328628005,5777.687921629986,12051.353250257991,6273.665328628005,1
194,google-quest-challenge__6ba46794dff84b4aa036ddff694451c2,google-quest-challenge__d18100348572434fbfa74d3d01008623,21.419097851001425,4600.380839613004,4621.799937464006,4600.380839613004,1
195,google-quest-challenge__0f314d3d03ab4226be148679544edf63,google-quest-challenge__43f44abea2d04a8e993bbcf60a6646d7,6615.446184724977,3069.8301423149824,9685.27632703996,6615.446184724977,1
196,google-quest-challenge__5e9ca53a965341de95e27ea6a40732c6,google-quest-challenge__d47652578a9f4b8e896dcf77a27f1573,6534.272632606997,6244.072726363986,12778.345358970982,6534.272632606997,1
197,denoising-dirty-documents__5549e4182535479794bbe510d212e280,denoising-dirty-documents__9ae54f31fa5043d6bf6288f9b2b031c2,441.3364655226469,3106.966629691422,3548.303095214069,3106.966629691422,1
198,denoising-dirty-documents__06e12949c6ad48a781beca33be1a46b2,denoising-dirty-documents__adb6dbdee38d4f078a013eea6a08032a,2024.828847847879,4590.520783178508,6615.349631026387,4590.520783178508,1
199,denoising-dirty-documents__5b8458258b3941c0b8e69ca26e380fdc,denoising-dirty-documents__96fa80d33e5e4d3b89515fe6e4ef5244,1118.7314343377948,557.3287825360894,1676.0602168738842,1118.7314343377948,1
200,denoising-dirty-documents__13f0395b31ec47c6a4f8116b12e3ce63,denoising-dirty-documents__823936b3bbff49418a2f507faded41af,4039.7898365184665,3870.468452207744,7910.258288726211,4039.7898365184665,1
201,denoising-dirty-documents__6dd95edcab0e45559bb741b08b038a76,denoising-dirty-documents__f39ee4ce2db14bc68771c9773ec0a47f,3278.7213560268283,4012.6789530217648,7291.400309048593,4012.6789530217648,1
202,denoising-dirty-documents__3ad8b9e4925d4292bdca3ed8183feb67,denoising-dirty-documents__b866c25ad23841308fad35ae81f27a90,6016.687997110188,4455.555619128048,10472.243616238236,6016.687997110188,1
203,petfinder-pawpularity-score__1025dcea831848bd9cecad1c3c7b2236,petfinder-pawpularity-score__658d318b525a4dd783e00fc6fb715307,2080.078989637026,2394.7743532930035,4474.85334293003,2394.7743532930035,1
204,petfinder-pawpularity-score__1025dcea831848bd9cecad1c3c7b2236,petfinder-pawpularity-score__fd20ce24376044508443dedd5a294830,2080.078989637026,2158.5920708429767,4238.671060480003,2158.5920708429767,1
205,petfinder-pawpularity-score__658d318b525a4dd783e00fc6fb715307,petfinder-pawpularity-score__fd20ce24376044508443dedd5a294830,2394.7743532930035,2158.5920708429767,4553.36642413598,2394.7743532930035,1
206,petfinder-pawpularity-score__4f23a0fe5807426c8e9566170ecb6f20,petfinder-pawpularity-score__f9650aaf140c4e03b031997856a7e15d,2585.6523504420184,3080.451098799007,5666.103449241025,3080.451098799007,1
207,petfinder-pawpularity-score__03a0b815695f4c13bb3954f2476b2c39,petfinder-pawpularity-score__3af4fdd7c8524b0abfd28bee4d880c11,3017.4556719639804,2590.3018377050175,5607.757509668998,3017.4556719639804,1
208,petfinder-pawpularity-score__5bf9c65406c44be2b9b0bf226cb7e9da,petfinder-pawpularity-score__c61a6736b62344f8af852f5030c701ed,2821.2542477910174,2324.4770706499694,5145.731318440987,2821.2542477910174,1
209,petfinder-pawpularity-score__1d8adbbba9854cdbab147a89cf515302,petfinder-pawpularity-score__adb93ee29b5241d4a10678f32b277a0f,1378.5974961329484,2539.5513893479947,3918.148885480943,2539.5513893479947,1
210,petfinder-pawpularity-score__18e9287bd63c4ba396a20c762c90833b,petfinder-pawpularity-score__c78f75bce45e4a79afd0ee81ee18ff29,773.3301902770763,2014.4860701180296,2787.816260395106,2014.4860701180296,1
211,petfinder-pawpularity-score__227216c0a56d4ed4b6104a319f55af9b,petfinder-pawpularity-score__af34522437b44cb3bfe06d49452c0bdd,3269.721481990011,1904.6629735589959,5174.384455549007,3269.721481990011,1
212,petfinder-pawpularity-score__227216c0a56d4ed4b6104a319f55af9b,petfinder-pawpularity-score__bf97a5779ff14503a272051f45fb6db4,3269.721481990011,3295.115200075961,6564.836682065972,3295.115200075961,1
213,petfinder-pawpularity-score__af34522437b44cb3bfe06d49452c0bdd,petfinder-pawpularity-score__bf97a5779ff14503a272051f45fb6db4,1904.6629735589959,3295.115200075961,5199.778173634957,3295.115200075961,1
214,petfinder-pawpularity-score__15f182412a14460fadc79eeb9e809a75,petfinder-pawpularity-score__83f98d42554b42e095a331446e9cc35e,4163.492534105026,3636.918433176994,7800.41096728202,4163.492534105026,1
215,petfinder-pawpularity-score__83f98d42554b42e095a331446e9cc35e,petfinder-pawpularity-score__d73a147428064f3fb0745345e5dd790b,3636.918433176994,2733.9526007099776,6370.871033886971,3636.918433176994,1
216,petfinder-pawpularity-score__15f182412a14460fadc79eeb9e809a75,petfinder-pawpularity-score__d73a147428064f3fb0745345e5dd790b,4163.492534105026,2733.9526007099776,6897.445134815003,4163.492534105026,1
217,petfinder-pawpularity-score__450522d606744a4aaf838713beb2e634,petfinder-pawpularity-score__65d1518fe8e14be6b186e2fdae3ef4e6,4051.8372120800195,5256.117041425023,9307.954253505042,5256.117041425023,1
218,petfinder-pawpularity-score__63cedb84e58c4585a7c7230bb37494ba,petfinder-pawpularity-score__7beba1faef9542138085437e89ca7d2c,2444.047785178991,2083.631102912943,4527.678888091934,2444.047785178991,1
219,petfinder-pawpularity-score__1fe395d15f904ee19151b6221bc231ff,petfinder-pawpularity-score__cb1d8fa171ec40adb30bbda713076bb6,5873.868705692003,3670.6358022649074,9544.50450795691,5873.868705692003,1
220,spooky-author-identification__6ed2e5b67f314005b1b566d1c712c8b0,spooky-author-identification__7272854c009a454db3f62b2d669a0f10,236.57056771602947,158.4775998989935,395.048167615023,236.57056771602947,1
221,spooky-author-identification__6ed2e5b67f314005b1b566d1c712c8b0,spooky-author-identification__a680a2495d6f4333a6ee6885314baad7,236.57056771602947,136.46933574200375,373.0399034580332,236.57056771602947,1
