parent,run_id,task,stratum,n_children,n_artifacts,n_silent,artifact_coverage,policy,picked,picked_pool_n,top1_expected,raw_regret,rank_expected,observed_low_stage_wall_s,full_eval_count,historical_all_full_runtime_s,cost_restart_exact_s,cost_continue_exact_s,cost_ratio_restart_exact,cost_ratio_continue_exact
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,0,2,0.0,full_self_report_complete,mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,1,0.0,0.0020700000000000163,2,60.2,2,338.68961238861084,338.68961238861084,338.68961238861084,1.0,1.0
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,0,2,0.0,sub120_available,mlsp-2013-birds__14b366b28c65451f963287bb1c29baaf|mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,2,0.5,0.0010350000000000081,1.5,60.2,0,338.68961238861084,60.2,60.2,0.1777438628112598,0.1777438628112598
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,0,2,0.0,artifact120_escalate_silent,mlsp-2013-birds__14b366b28c65451f963287bb1c29baaf,1,1.0,0.0,1,60.2,2,338.68961238861084,398.88961238861083,338.88961238861083,1.1777438628112598,1.0005905111721305
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,random,mlsp-2013-birds__ea104eef9b0c40dbbe70f756d236f0da|mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,2,0.5,0.02687000000000006,1.5,41.1,0,45.32421028614044,0.0,0.0,0.0,0.0
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,full_external,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,1,41.1,2,45.32421028614044,45.32421028614044,45.32421028614044,1.0,1.0
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,full_self_report_available,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,1,41.1,2,45.32421028614044,45.32421028614044,45.32421028614044,1.0,1.0
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,full_self_report_complete,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,1,41.1,2,45.32421028614044,45.32421028614044,45.32421028614044,1.0,1.0
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,sub120_available,mlsp-2013-birds__ea104eef9b0c40dbbe70f756d236f0da,1,0.0,0.05374000000000001,2,41.1,0,45.32421028614044,41.1,41.1,0.9068001348623134,0.9068001348623134
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,1,1,0.5,artifact120_escalate_silent,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,1,41.1,1,45.32421028614044,76.90170849710702,46.90170849710703,1.6967026675503394,1.0348047588917169
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,random,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9|mlsp-2013-birds__88f03e044884470daa459768f08242d1|mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,3,0.3333333333333333,0.027229999999999976,2,90.5,0,2627.1813948079944,0.0,0.0,0.0,0.0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,full_external,mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,1,1.0,0.0,1,90.5,3,2627.1813948079944,2627.1813948079944,2627.1813948079944,1.0,1.0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,full_self_report_available,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9,1,0.0,0.04117000000000004,3,90.5,3,2627.1813948079944,2627.1813948079944,2627.1813948079944,1.0,1.0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,full_self_report_complete,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9,1,0.0,0.04117000000000004,3,90.5,3,2627.1813948079944,2627.1813948079944,2627.1813948079944,1.0,1.0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,sub120_available,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9|mlsp-2013-birds__88f03e044884470daa459768f08242d1|mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,3,0.3333333333333333,0.027229999999999976,2,90.5,0,2627.1813948079944,90.5,90.5,0.03444756429032725,0.03444756429032725
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,0.0,artifact120_escalate_silent,mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,1,1.0,0.0,1,90.5,3,2627.1813948079944,2717.6813948079944,2627.6813948079944,1.0344475642903272,1.0001903180347531
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,random,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4|mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27|mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,3,0.3333333333333333,0.017589999999999995,2,80.80000000000001,0,3161.371691942215,0.0,0.0,0.0,0.0
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,full_external,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,1,1.0,0.0,1,80.80000000000001,3,3161.371691942215,3161.371691942215,3161.371691942215,1.0,1.0
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,full_self_report_available,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,1,1.0,0.0,1,80.80000000000001,3,3161.371691942215,3161.371691942215,3161.371691942215,1.0,1.0
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,full_self_report_complete,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,1,1.0,0.0,1,80.80000000000001,3,3161.371691942215,3161.371691942215,3161.371691942215,1.0,1.0
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,sub120_available,mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27,1,0.0,0.030079999999999996,3,80.80000000000001,0,3161.371691942215,80.80000000000001,80.80000000000001,0.025558525815216577,0.025558525815216577
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,1,2,0.3333333333333333,artifact120_escalate_silent,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,1,1.0,0.0,1,80.80000000000001,2,3161.371691942215,3143.995944070816,3083.995944070816,0.9945037314290861,0.9755246281009551
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,random,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb|mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6|mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a|mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,4,0.25,0.015429999999999944,2.5,120.4,0,849.3103153705597,0.0,0.0,0.0,0.0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,full_external,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,1,1.0,0.0,1,120.4,4,849.3103153705597,849.3103153705597,849.3103153705597,1.0,1.0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,full_self_report_available,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,1,0.0,0.00021999999999999797,2,120.4,4,849.3103153705597,849.3103153705597,849.3103153705597,1.0,1.0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,full_self_report_complete,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,1,0.0,0.00021999999999999797,2,120.4,4,849.3103153705597,849.3103153705597,849.3103153705597,1.0,1.0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,sub120_available,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb|mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6|mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a|mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,4,0.25,0.015429999999999944,2.5,120.4,0,849.3103153705597,120.4,120.4,0.14176208368253326,0.14176208368253326
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,0,4,0.0,artifact120_escalate_silent,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,1,1.0,0.0,1,120.4,4,849.3103153705597,969.7103153705597,849.7103153705597,1.1417620836825333,1.0004709703776828
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,random,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956|nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,2,0.5,0.12267999999999998,1.5,60.3,0,491.8794282237068,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_external,nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,1,1.0,0.0,1,60.3,2,491.8794282237068,491.8794282237068,491.8794282237068,1.0,1.0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_self_report_available,nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,1,1.0,0.0,1,60.3,2,491.8794282237068,491.8794282237068,491.8794282237068,1.0,1.0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_self_report_complete,nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,1,1.0,0.0,1,60.3,2,491.8794282237068,491.8794282237068,491.8794282237068,1.0,1.0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,sub120_available,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956|nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,2,0.5,0.12267999999999998,1.5,60.3,0,491.8794282237068,60.3,60.3,0.12259101832690501,0.12259101832690501
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,artifact120_escalate_silent,nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,1,1.0,0.0,1,60.3,2,491.8794282237068,552.1794282237067,492.1794282237068,1.122591018326905,1.0006099055638156
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,random,nomad2018-predict-transparent-conductors__5598d009668c49b6a7c0fb26075bb5e5|nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,2,0.5,0.001230000000000002,1.5,60.1,0,932.5216052178293,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_external,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,1,60.1,2,932.5216052178293,932.5216052178293,932.5216052178293,1.0,1.0
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_self_report_available,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,1,60.1,2,932.5216052178293,932.5216052178293,932.5216052178293,1.0,1.0
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_self_report_complete,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,1,60.1,2,932.5216052178293,932.5216052178293,932.5216052178293,1.0,1.0
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,sub120_available,nomad2018-predict-transparent-conductors__5598d009668c49b6a7c0fb26075bb5e5|nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,2,0.5,0.001230000000000002,1.5,60.1,0,932.5216052178293,60.1,60.1,0.06444890891933934,0.06444890891933934
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,artifact120_escalate_silent,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,1,60.1,2,932.5216052178293,992.6216052178294,932.6216052178294,1.0644489089193394,1.0001072361213301
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,random,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2|nomad2018-predict-transparent-conductors__ab835174b2654d69bfb2ad1ff8779042,2,0.5,0.14923,1.5,60.1,0,181.72186055593193,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_external,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,1,60.1,2,181.72186055593193,181.72186055593193,181.72186055593193,1.0,1.0
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_self_report_available,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,1,60.1,2,181.72186055593193,181.72186055593193,181.72186055593193,1.0,1.0
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,full_self_report_complete,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,1,60.1,2,181.72186055593193,181.72186055593193,181.72186055593193,1.0,1.0
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,sub120_available,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2|nomad2018-predict-transparent-conductors__ab835174b2654d69bfb2ad1ff8779042,2,0.5,0.14923,1.5,60.1,0,181.72186055593193,60.1,60.1,0.33072520728182786,0.33072520728182786
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,0,2,0.0,artifact120_escalate_silent,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,1,60.1,2,181.72186055593193,241.82186055593192,181.82186055593192,1.3307252072818279,1.0005502915262592
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,random,nomad2018-predict-transparent-conductors__1da1998ae9de457e96faac89241808e2|nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,2,0.5,0.080945,1.5,59.400000000000006,0,833.7958321524784,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,full_external,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,1,59.400000000000006,2,833.7958321524784,833.7958321524784,833.7958321524784,1.0,1.0
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,full_self_report_available,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,1,59.400000000000006,2,833.7958321524784,833.7958321524784,833.7958321524784,1.0,1.0
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,full_self_report_complete,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,1,59.400000000000006,2,833.7958321524784,833.7958321524784,833.7958321524784,1.0,1.0
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,sub120_available,nomad2018-predict-transparent-conductors__1da1998ae9de457e96faac89241808e2,1,0.0,0.16188999999999998,2,59.400000000000006,0,833.7958321524784,59.400000000000006,59.400000000000006,0.07124046164473676,0.07124046164473676
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,0.5,artifact120_escalate_silent,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,1,59.400000000000006,1,833.7958321524784,853.5847008420154,823.5847008420154,1.0237334703850116,0.9877534392513062
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,random,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,1.5,60.0,0,1369.0063874907792,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_external,nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,1,1.0,0.0,1,60.0,2,1369.0063874907792,1369.0063874907792,1369.0063874907792,1.0,1.0
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_self_report_available,nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,1,1.0,0.0,1,60.0,2,1369.0063874907792,1369.0063874907792,1369.0063874907792,1.0,1.0
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,full_self_report_complete,nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,1,1.0,0.0,1,60.0,2,1369.0063874907792,1369.0063874907792,1369.0063874907792,1.0,1.0
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,sub120_available,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,1.5,60.0,0,1369.0063874907792,60.0,60.0,0.04382740690492514,0.04382740690492514
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,2,0.0,artifact120_escalate_silent,nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,1,1.0,0.0,1,60.0,2,1369.0063874907792,1429.0063874907792,1369.0063874907792,1.0438274069049251,1.0
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,0,1.0,random,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263|nomad2018-predict-transparent-conductors__7a0ce85adaff49c49dae9357b9347dc6,2,0.5,0.0003249999999999989,1.5,48.3,0,376.1027624523267,0.0,0.0,0.0,0.0
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,0,1.0,full_external,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263,1,1.0,0.0,1,48.3,2,376.1027624523267,376.1027624523267,376.1027624523267,1.0,1.0
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,0,1.0,full_self_report_available,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263,1,1.0,0.0,1,48.3,2,376.1027624523267,376.1027624523267,376.1027624523267,1.0,1.0
